GeneID	GSM4314620	GSM4314621	GSM4314622	GSM4314623	GSM4314624	GSM4314625
2160	2	0	0	0	0	0
285441	76	100	105	119	107	117
105377596	7	7	7	10	6	10
4543	24	38	35	42	27	28
2195	7064	8230	7903	6521	5566	4676
107986334	9	10	10	2	5	1
102723906	8	13	12	17	10	10
105377599	3	4	2	6	3	9
105377600	0	0	0	0	0	0
107986335	0	0	0	0	0	0
339975	0	0	0	1	0	0
105377602	0	0	0	0	0	0
102723920	0	0	0	0	0	0
100506272	27	26	47	41	24	29
105377604	3	1	2	0	4	3
105377603	0	0	0	0	0	0
107983963	21	44	42	32	22	22
132625	1084	1184	1148	1329	1039	1063
205860	2	4	6	19	22	18
107986337	0	2	1	3	5	1
339976	0	1	4	1	1	2
105377606	369	490	418	624	554	572
105377607	265	307	275	267	214	223
105377608	0	0	0	0	0	0
105377609	28	47	33	51	43	32
401164	165	194	210	250	198	206
101930028	0	0	0	0	0	0
105377610	0	0	0	0	0	0
105377611	0	0	0	0	0	0
105377612	0	0	0	0	0	0
105377613	0	0	0	0	0	0
105377614	0	0	0	0	0	0
105377615	0	3	2	0	1	0
101928971	0	0	0	0	0	1
105377616	5	5	7	127	96	95
728339	19	34	25	46	25	27
105377619	0	1	1	0	0	0
105377617	0	0	0	1	1	0
2483	2037	2430	2245	2866	2211	2224
448831	1	1	1	2	8	7
100419743	0	1	0	1	0	0
107986338	0	0	0	0	0	3
100288687	0	0	0	0	1	0
100874392	31	27	22	38	17	43
105374602	0	0	0	0	0	0
153478	5	10	3	9	5	6
107986394	0	0	0	0	0	0
389257	0	3	0	0	0	2
133957	634	817	757	760	604	642
6389	5687	7075	6406	7723	6369	6587
102467073	8	17	17	17	16	19
10016	3485	4391	4047	4932	3901	4026
57491	1890	2288	2200	2248	1927	1911
116349	215	228	248	318	269	306
11336	2660	3502	3129	3878	3242	3403
6550	46	47	49	55	43	39
25845	39	39	38	48	37	34
100288152	6	10	12	6	5	7
107986395	0	0	0	0	1	0
100616381	0	0	0	0	0	0
105374606	0	0	0	0	0	0
105374607	0	0	0	0	0	0
105374608	5	0	3	2	4	3
100996325	0	0	0	2	2	6
55722	659	785	683	924	807	809
11076	52	46	44	41	42	36
101929898	10	14	20	7	10	7
653082	25	16	25	32	28	28
101928768	21	34	41	19	29	22
79844	261	314	296	379	287	291
65980	1936	2328	2067	3024	2556	2700
9319	3906	4813	4178	5455	4359	4611
100506688	0	3	1	4	1	5
85409	115	132	110	50	44	50
10723	1465	1923	1648	2234	1801	1891
100616479	1	0	1	0	1	0
105374612	1	2	1	0	1	1
107986396	0	0	0	0	0	0
101928857	0	0	0	0	0	0
340024	1	0	0	0	0	0
348932	0	0	0	0	0	0
7015	138	153	121	264	165	228
100616235	0	0	0	0	0	0
81037	7768	9815	8599	10212	8172	8714
100506791	0	0	0	0	0	0
6531	0	0	0	0	0	0
79888	7130	8722	7764	6329	5035	5213
102466103	2	4	0	0	0	0
107986397	0	0	0	1	0	1
728609	46	74	74	111	70	73
728613	250	270	223	332	243	280
105374614	0	0	0	0	0	0
100422966	0	0	0	0	0	0
101929003	48	55	41	63	45	47
64979	1719	2348	2052	2628	2094	2106
4726	3583	4699	4226	5353	4391	4445
101929034	0	0	0	0	0	0
50805	0	0	0	0	0	0
101929056	0	0	0	0	0	0
101929081	0	0	0	0	0	0
112267929	0	0	0	0	0	0
112267947	0	0	0	0	0	0
105374616	0	0	0	0	0	0
105374618	0	0	0	0	0	0
100506858	0	0	0	0	0	0
107986398	0	0	0	0	0	0
153572	0	0	1	0	1	1
101234261	1	0	0	0	0	0
153571	1	1	0	0	0	1
105374620	0	0	0	0	0	0
107983966	0	0	0	0	0	0
107984098	0	0	0	0	0	0
105374621	0	0	0	0	0	0
102467074	0	0	0	0	0	0
285577	0	0	0	0	0	0
105374624	0	0	0	0	0	0
102467075	0	0	0	0	0	0
79192	0	0	0	0	0	0
107986399	0	0	0	0	0	0
105374625	0	0	0	0	0	0
105374626	0	0	0	0	0	0
105374627	2	0	0	0	0	0
107986400	0	0	0	0	0	0
101929153	0	0	0	0	0	0
105374629	0	0	0	0	0	0
105374630	0	0	0	0	0	0
340094	0	0	0	0	0	0
105374631	0	0	0	0	0	0
101929176	2	1	1	0	1	0
170690	695	825	844	308	253	296
101929200	55	70	49	47	31	26
23379	3444	4341	3787	3904	3324	3205
105374634	0	0	0	0	0	0
105374636	0	0	0	0	0	0
401172	0	0	0	0	0	0
84246	1409	1702	1652	2061	1653	1629
134111	16	26	17	6	3	5
105374639	1	4	1	1	0	1
255167	1	1	1	0	0	0
54888	9178	11556	10688	12621	9970	9953
6715	1098	1324	1127	957	742	874
100505625	1	2	0	2	2	1
11044	2331	2817	2304	2866	2415	2722
107986401	5	3	5	2	4	1
102724943	100	124	117	99	83	99
109729133	0	4	4	2	1	2
100422999	0	0	0	0	0	0
105374641	3	0	0	0	0	0
105374642	0	0	0	1	1	1
107986402	0	0	0	0	0	0
105374643	0	0	0	0	0	0
442132	0	2	0	0	0	1
105379638	0	0	0	0	0	0
101929261	0	0	0	0	0	0
105374645	0	0	0	0	0	0
105374644	0	0	0	0	0	0
107986403	0	0	0	0	0	0
108	0	0	0	0	0	0
105374646	0	0	0	0	0	0
134121	0	0	0	0	0	0
4552	2115	2708	2307	2680	2042	2113
79072	689	760	675	818	620	610
102723339	0	0	0	0	0	0
729506	4	2	9	7	2	8
100505738	50	53	53	68	52	41
100616142	0	1	0	1	1	0
105374647	0	0	0	0	0	0
101929307	9	13	9	9	17	20
101929284	1	1	2	1	4	2
9037	9	12	11	6	9	6
100616326	0	0	0	0	0	0
101929338	0	0	0	0	0	0
100505806	0	0	0	0	0	0
100113384	0	0	0	0	0	0
101929359	0	0	0	0	0	0
50834	0	0	0	0	0	0
285692	0	0	0	0	0	0
105374649	0	0	0	0	0	0
105374648	0	0	0	0	0	0
107986405	0	0	0	0	0	0
134145	315	333	335	453	334	328
22948	29575	37661	33758	38783	30655	31973
134147	2073	2518	2152	2411	1967	2000
105374651	2	1	1	0	1	1
101929977	192	259	260	233	174	230
10299	6817	8497	7647	8845	7126	7133
113218502	236	295	289	283	245	208
100505845	5	4	9	1	4	2
83853	133	161	135	47	44	33
105369214	2	0	1	3	1	0
102465138	0	0	0	0	0	0
101929412	0	0	0	0	0	0
389273	0	0	0	0	0	0
651746	613	723	640	763	590	617
1611	7749	9720	8231	9610	7766	7999
105374652	0	0	0	0	0	0
102723441	2	0	0	0	0	0
105374654	1	0	0	0	0	0
1501	10	15	18	0	1	2
105374656	0	0	0	1	0	0
105374655	24	37	19	41	42	38
404663	58	77	59	91	87	73
105374657	0	2	1	1	8	8
105374658	1	0	0	0	0	0
105374659	0	0	0	0	0	0
105374660	0	0	1	1	0	1
1767	40	35	28	50	59	43
7204	3586	4269	3753	4154	3472	3284
109623458	0	0	0	0	0	0
54491	115	144	130	43	34	44
106635684	124	191	146	182	286	178
90268	2162	2657	2391	2926	2451	2598
56172	9516	11976	10909	12199	10369	11720
100130744	665	776	729	840	706	711
100616271	0	1	0	0	0	0
105374661	0	0	0	0	0	0
107986376	0	0	0	0	0	0
101929454	0	0	0	0	0	0
23194	73	67	71	39	35	38
101929472	1	0	0	1	1	0
107986343	0	0	0	0	0	0
100126347	0	0	0	0	0	0
107986406	0	0	0	0	0	0
441061	0	0	0	0	0	0
107986407	0	0	0	0	0	0
105379640	0	0	0	0	0	0
401176	0	0	0	0	0	0
101929505	0	0	1	0	0	0
105374663	1	0	0	1	0	0
90441	2899	3792	3341	4267	3297	3504
54463	350	395	349	632	587	652
101929524	23	37	35	34	28	35
4651	1313	1637	1518	969	774	780
285696	0	0	0	0	0	0
113218490	0	0	0	0	0	0
105374664	0	0	0	0	0	0
10409	4	8	6	4	2	10
401177	0	0	0	0	0	0
101929544	0	0	0	0	0	0
102723526	0	0	0	0	0	0
340096	0	0	0	0	0	0
391769	0	0	0	2	1	3
105374666	0	0	0	0	0	0
646241	0	0	0	0	0	0
105374668	0	0	0	0	0	0
107986408	7	10	5	37	41	35
105374669	0	0	0	9	5	13
1016	3	6	8	7	7	9
105374672	0	0	0	0	0	0
102725105	0	0	0	0	0	0
105374676	381	444	399	741	608	626
105374677	0	0	0	0	0	1
112267938	13	5	3	13	7	12
105374673	3	4	1	6	0	1
105374678	0	0	1	0	4	0
102723561	0	2	2	0	4	1
728411	412	506	399	506	347	378
105374685	0	0	0	0	0	0
1010	597	759	684	552	475	481
105374683	1	0	1	0	0	0
106635539	88	91	65	118	85	82
107986345	1	0	1	0	0	0
5369	0	0	0	0	0	0
105374682	27	31	29	15	19	20
105374681	0	0	1	0	1	0
101929617	0	0	0	5	10	13
105374686	0	0	0	0	0	0
105374687	0	0	0	0	0	0
105374688	0	0	0	0	0	0
56979	7	13	3	4	7	16
107986377	0	0	0	0	0	0
439936	0	0	0	0	0	0
105374689	0	0	0	0	1	0
1008	12	26	15	38	36	38
340107	0	0	0	0	0	0
105374694	0	3	4	0	1	4
105374693	0	0	0	1	0	1
1007	0	0	0	0	2	1
105374695	0	0	0	0	0	0
643401	64	71	54	85	85	77
105374696	0	0	0	0	0	0
105374698	0	0	0	0	0	1
105374701	1	3	3	5	4	3
107986409	1	0	0	0	0	0
729862	0	0	1	1	0	1
107986410	0	1	0	1	0	0
101929645	2	0	1	0	2	0
105374699	0	1	0	0	2	0
101929660	34	36	26	43	28	53
101929681	16	25	20	18	10	11
105374702	0	0	0	0	0	0
105374703	0	0	0	0	0	0
105374704	0	0	0	0	0	0
105374705	0	0	0	0	0	0
105374706	0	0	1	0	0	0
105374707	0	0	0	0	2	1
1004	0	1	0	0	0	0
105374709	0	0	0	0	0	0
29102	5125	6404	5663	7091	5617	5837
55322	1910	2299	1929	2247	1835	1829
23037	2323	2886	2654	2716	2233	2171
100422874	2	5	8	6	4	8
105374711	57	54	55	63	45	57
64083	3707	4575	3977	4699	3795	3928
54545	1908	2323	2145	2553	1935	2085
51663	7030	8617	7392	7826	6192	6141
693164	1	2	0	0	1	1
10923	5029	5974	5507	6466	4960	5044
105374714	0	0	0	0	0	0
4883	3	0	1	2	0	0
340113	0	0	0	0	0	0
105374715	0	1	0	0	0	0
105374716	0	0	0	0	0	0
107986411	42	60	60	56	34	49
6897	10250	12310	11059	13396	10471	10847
105374717	0	0	0	0	0	0
81792	507	615	605	634	548	510
51289	0	1	2	1	1	0
51151	1	3	7	3	0	4
23600	2078	2549	2526	2348	1894	1953
100534612	1849	2289	2251	2035	1657	1690
114899	165	191	209	136	111	119
646652	18	9	15	10	20	11
105374719	0	0	2	1	1	1
105374721	0	0	0	0	0	0
105374723	10	13	17	9	15	12
26064	3384	4255	3591	4412	3522	3558
101929704	13	10	8	11	17	13
153657	17	11	9	25	21	25
5810	1879	2311	2104	2588	2040	2256
55299	4968	5869	5464	6613	5080	5170
134218	2564	3376	3020	3332	2805	2903
64902	0	0	0	0	0	0
5618	0	1	0	0	2	1
79925	78	92	73	89	77	87
105374724	1	3	0	2	2	0
3575	256	303	272	312	277	251
133690	1	3	1	2	0	0
100506406	0	0	0	0	0	0
133688	0	0	0	0	0	0
167127	6	7	21	6	1	2
92255	524	659	561	774	614	647
693165	0	0	0	0	0	2
6502	3396	4075	3575	4484	3551	3830
133686	849	968	846	1311	1098	1202
202151	2	0	0	1	1	0
6507	146	137	184	272	218	240
107986413	1	5	1	5	4	1
107986412	0	2	0	2	2	0
646719	623	776	751	764	602	606
25836	2170	2833	2439	3164	2764	2527
65250	862	1013	869	1194	944	879
105374727	18	19	16	23	27	14
9631	5453	6870	5926	7375	5897	6067
55100	1676	2066	1837	2416	2010	2027
2668	832	1054	987	1649	1464	1478
100861519	75	89	81	162	128	139
105374728	1	1	1	1	1	1
105374729	2	4	0	1	0	2
105374731	1	1	1	1	0	3
105374730	0	1	0	0	0	0
101929745	260	307	257	477	363	409
133584	247	411	318	339	251	226
100852408	0	0	0	0	0	0
100506475	0	0	0	0	0	0
105374732	2	4	1	0	0	2
3977	2212	2792	2436	1815	1538	1471
100506495	105	111	87	117	93	84
100500824	6	6	7	6	5	6
105374735	1	0	1	0	1	0
101929768	16	20	25	18	23	26
101926904	1	0	0	1	0	1
107986414	7	3	3	1	1	2
105374733	0	0	1	1	0	0
112267930	1	1	0	0	0	0
9180	1764	2165	2031	2279	1791	1899
253260	1489	1610	1477	1981	1549	1580
2533	53	36	38	170	123	136
735	0	0	0	0	2	0
1601	1277	1525	1352	1870	1465	1534
112267931	0	0	0	1	1	1
101926940	12	26	18	11	9	10
102467077	0	0	0	0	0	0
105374736	1	0	0	0	0	0
105374737	0	0	0	0	0	0
5734	18	28	13	21	19	17
23548	649	786	717	868	718	783
5562	3545	4488	4076	4818	3783	3802
6167	19179	23545	21182	27299	23128	23813
619564	4	2	8	3	6	5
84674	228	342	306	383	364	348
730	2	8	6	1	0	0
133558	0	0	0	0	0	0
105374739	0	0	0	0	0	0
729	0	0	0	0	1	0
102723740	0	0	0	0	0	0
345557	4	11	4	1	0	0
105374740	0	0	0	0	0	1
5019	2003	2408	2241	3071	2334	2457
102723752	2	5	5	2	3	1
100874002	126	183	135	198	155	156
285636	1242	1569	1453	1580	1296	1362
26272	997	1200	1120	1385	1148	1245
101926960	0	0	0	0	0	0
2690	245	296	245	229	223	199
100129792	17	10	14	15	16	13
6414	9	13	6	17	19	13
105374745	0	0	0	0	0	0
643977	269	321	302	565	496	476
105374746	40	63	48	63	50	56
648987	233	304	255	323	275	252
105374748	27	28	25	27	14	28
389289	54	42	54	58	48	55
153684	55	70	71	100	79	108
100132356	49	49	59	63	39	44
100506639	70	90	93	96	85	78
7690	1352	1602	1521	1750	1416	1363
167359	85	104	89	204	149	192
3157	2111	2776	2454	2250	1861	1854
56477	457	549	501	569	424	462
64417	286	357	302	527	434	456
105374749	9	20	18	16	13	14
375444	530	652	575	693	567	579
10605	5012	6262	5547	5885	4904	5060
100652772	566	626	616	765	611	615
23530	2316	2647	2462	3940	3243	3416
2255	0	4	1	0	0	3
101927075	0	0	0	0	0	0
102723839	0	0	0	0	0	0
100506674	184	218	201	411	309	333
10884	4176	4909	4399	6456	5079	5221
348980	96	112	81	84	75	60
133418	1776	2179	1924	2592	2100	2199
79668	851	1020	894	1282	1089	1120
100287592	1	1	1	0	0	2
107986379	0	0	0	2	1	0
642366	59	91	70	32	34	33
3670	364	459	380	348	275	326
105378959	0	0	0	0	0	0
105378960	0	0	0	0	0	0
105378961	0	0	0	0	0	0
105378962	0	0	0	0	0	0
105378963	1	3	5	9	13	3
105378964	0	0	0	0	2	2
3672	2747	3497	3216	4574	3789	3887
53918	2798	3443	3072	3549	2742	2958
3673	1164	1485	1265	1930	1440	1340
4338	2116	2604	2341	3157	2420	2507
257396	229	292	225	299	225	253
107986380	1	0	1	2	2	0
105378965	1	0	1	0	1	1
10468	3379	4152	3626	6664	5063	5607
4724	1570	2044	1876	2446	1884	2037
105378966	0	0	1	8	5	4
54622	507	654	557	755	579	676
693166	0	0	0	0	0	0
104355136	0	0	0	0	0	0
8988	0	1	1	2	0	1
112574	1419	1749	1461	1602	1285	1279
105378967	0	0	0	0	0	0
105378968	0	0	1	0	1	0
102467080	8	8	7	3	0	3
105378969	2	0	0	0	0	1
11082	94	124	96	14	16	16
102467081	0	0	0	0	0	0
3003	0	0	0	0	0	0
105378971	0	0	0	0	0	0
3001	0	0	0	0	0	0
166979	2	0	4	5	3	2
493869	1553	1848	1603	1870	1518	1530
554213	0	0	0	0	0	0
693123	0	0	0	0	0	0
100313923	0	0	0	0	0	0
345643	256	369	309	476	390	369
10309	531	589	569	963	790	771
54505	2538	2986	2504	2763	2096	2188
105378973	71	77	91	93	62	76
23517	6270	7657	7070	8490	6759	6926
107986415	0	0	0	0	1	0
8611	773	904	857	1143	936	902
100847019	0	0	0	0	0	0
379013	9	7	11	2	8	4
105378975	0	2	4	1	0	1
153129	465	609	549	879	647	694
54514	0	0	1	0	0	0
133396	122	156	134	338	256	240
3572	5630	6938	6084	6480	5178	5415
441072	8	7	4	13	9	8
105378976	0	0	0	1	0	0
79722	17	19	18	35	29	19
101928419	13	14	20	26	27	18
105378977	0	2	0	1	0	0
102467147	6	10	4	11	11	8
101928448	0	1	0	0	0	0
105378978	0	0	0	0	0	0
105378979	0	0	0	0	0	0
4214	1030	1316	1072	1155	901	889
105378980	43	51	48	45	30	32
133383	380	498	450	465	390	406
166968	1177	1392	1221	1336	1095	1107
65056	2716	3325	2890	3709	3010	3063
107986381	1440	1662	1643	1529	1270	1356
345651	16	12	14	16	9	21
102724122	1065	1345	1152	1495	1303	1297
100996645	11	10	17	24	9	16
101928505	6	2	7	11	7	10
101928539	1	0	0	1	1	0
101928569	0	0	0	0	0	0
105378983	0	0	0	0	0	0
105378984	0	0	0	0	0	0
10769	2812	3623	3129	3271	2624	2778
202309	0	0	0	1	0	0
100616339	0	0	0	0	0	0
101928600	1	0	0	0	0	0
115827	2	5	3	0	0	1
5144	479	557	513	928	721	759
107986348	0	1	1	0	0	0
107986347	0	0	0	0	1	0
693167	0	0	0	0	0	0
105378988	2	0	0	1	0	0
107986350	0	1	5	2	1	1
25859	257	346	300	176	145	175
55789	1906	2277	2025	2126	1791	1823
79993	55	61	45	39	20	13
1161	313	414	319	399	315	337
105378991	42	55	54	51	43	54
91942	1415	1855	1645	1849	1517	1523
643155	2562	3246	2858	3609	2829	2926
101928630	439	546	571	684	561	614
105378992	0	0	0	1	0	0
105378993	0	0	0	0	0	0
105378994	1	0	0	1	1	2
57688	1580	2051	1767	1941	1481	1623
105378997	4	3	2	1	2	2
285668	2	9	4	2	1	1
101928651	0	0	0	0	0	0
100506526	1	0	0	0	0	1
105378995	0	0	0	0	0	0
105378998	0	0	0	0	0	0
3796	3973	4969	4484	5415	4065	4154
27292	2716	3366	2988	3737	2953	3056
51194	1655	1952	1782	2156	1666	1752
101180901	374	445	410	467	373	353
100130733	2	5	4	5	5	3
107986418	0	0	0	0	0	0
107986416	0	0	0	0	0	0
105378999	0	0	0	0	0	0
3350	0	0	0	0	0	0
285671	97	120	118	99	81	77
401190	14	16	10	1	1	0
100132916	1	5	9	0	5	4
285672	1011	1211	1114	1410	1068	1079
10283	1534	1974	1627	2063	1656	1701
107986419	0	0	0	1	0	0
11174	30	45	46	72	65	60
64105	877	1047	967	1282	1023	1233
23398	1487	1795	1743	2048	1737	1648
373	781	1082	936	1145	926	834
80006	556	698	621	813	639	709
112441434	151	232	201	261	196	218
54557	695	819	681	742	569	633
57486	1616	2082	1818	1707	1446	1498
55914	3123	3943	3394	3875	3079	3230
100303749	0	0	0	0	0	0
140890	2582	3081	2782	3727	3045	3105
101928741	1	1	1	1	0	0
105379004	0	0	0	0	0	0
105379003	0	0	1	1	0	1
105379002	0	0	0	0	0	0
101928769	0	0	0	0	0	0
375449	265	303	308	356	278	254
101928794	5	8	4	5	21	8
4064	0	0	0	0	0	0
101928819	0	0	0	1	1	1
105379006	0	0	0	0	0	0
105379005	10	9	3	5	5	6
101928858	7	1	2	11	5	2
105379007	0	0	0	0	0	0
107986420	0	0	0	0	0	0
102467655	0	0	0	0	0	0
5295	1476	1694	1510	1787	1361	1287
105379013	1	2	0	1	2	1
105379012	0	0	0	0	0	0
105379011	0	0	0	0	0	0
105379010	0	0	0	0	0	0
105379014	0	0	1	0	1	0
105379015	1	0	0	0	0	0
107984116	1	0	0	0	0	0
101928885	2	0	3	4	1	2
64924	3740	4484	4043	4958	4049	3969
109616958	0	0	0	0	0	0
891	10651	13531	11841	13031	10702	10941
112267932	96	119	115	146	129	140
64946	1887	2224	1968	2977	2391	2516
92259	1078	1395	1199	1682	1324	1442
1022	1764	2219	2036	2403	1902	1912
202243	453	548	470	710	485	526
102157402	991	1243	1162	1551	1215	1208
6880	2100	2516	2291	3122	2522	2582
5884	1169	1458	1346	1543	1171	1226
153562	4	2	1	1	1	0
101928924	0	0	0	0	0	0
100506658	6	2	3	5	7	5
109617019	0	0	0	0	0	0
728340	1242	1488	1329	1600	1199	1343
653188	89	125	106	98	105	106
107986357	0	0	0	0	0	0
105379623	10	9	7	12	6	9
105369228	41	54	35	49	40	51
112267941	114	116	118	130	113	114
728492	726	928	910	1001	851	868
107986372	43	57	48	66	42	41
6607	3417	4207	3895	4708	3791	3900
11039	288	304	307	332	268	299
112267939	5	4	6	7	6	4
112267940	8	8	11	12	12	5
107986356	6	6	7	8	6	11
105379021	22	14	17	23	23	31
653238	1151	1431	1252	1571	1229	1313
11042	102	119	110	117	110	86
441081	16	23	18	32	21	19
105379020	15	15	12	16	12	17
107986355	4	4	3	4	2	5
107986358	0	0	0	0	0	0
653080	151	183	164	152	147	158
101929599	8	8	6	9	14	11
8293	683	869	867	946	801	842
107986373	44	58	50	66	43	43
6606	3855	4700	4388	5325	4222	4300
4671	146	174	155	169	146	152
112267942	34	39	44	31	25	35
2966	917	1146	995	1272	1012	1075
647859	0	0	0	2	2	1
109617021	0	0	0	0	0	0
100049076	61	87	61	90	89	72
105379016	12	10	9	13	9	7
107986421	8	9	9	10	9	9
102724392	0	0	0	0	0	1
105379026	0	0	0	0	0	0
105379025	0	0	0	0	0	0
5370	0	0	0	0	0	0
55814	2585	3146	2833	3541	3008	2821
64087	6208	7615	6775	7985	6213	6533
9607	0	0	0	0	0	0
105379027	0	0	0	0	0	0
107986382	0	0	0	0	0	0
105379028	47	51	53	75	63	61
4131	2083	2628	2360	3799	3223	3098
100616377	0	0	0	0	0	0
23107	4483	5407	4646	6160	4893	5336
107986422	8	9	4	4	4	3
79810	905	1101	1068	1279	1062	1108
167465	0	1	1	2	1	1
102503427	0	0	0	0	0	0
102477328	0	0	0	0	0	0
3842	11150	13863	12032	13184	10358	10612
100616152	0	0	0	0	0	0
115548	633	676	584	818	630	662
134285	62	59	87	161	121	114
105379030	0	0	0	0	0	0
134288	0	0	0	0	0	0
340090	0	0	0	0	0	0
105379031	0	0	0	0	0	0
105379033	0	0	0	0	0	0
107986383	0	0	0	0	0	0
2297	873	1020	850	996	861	1167
104355294	0	0	0	2	0	0
689	28114	35412	32047	40950	32149	33470
57763	381	465	428	624	517	510
84135	1693	2116	1862	1969	1505	1569
64283	583	769	715	936	809	833
107986423	0	0	0	0	0	0
105379034	1	1	0	1	0	0
105379036	0	0	1	0	1	0
105379035	0	0	0	0	0	0
102503429	0	0	0	0	0	0
101929082	0	0	0	0	0	0
104310351	0	0	0	0	0	0
8507	3874	4926	4302	2222	1639	1523
3074	3662	4635	4181	5257	4181	4444
84340	3619	4586	4040	5320	4293	4444
10412	4108	5280	4532	5867	4803	4962
26049	619	684	646	728	578	537
441086	37	44	32	36	24	24
105379039	0	0	0	0	0	0
105379040	0	0	0	0	0	0
51301	9	3	8	3	2	4
256006	22	34	31	24	26	21
3156	5350	6544	5880	5600	4558	4917
10087	1972	2552	2310	2675	2169	2128
51426	1140	1428	1220	1294	978	1027
728780	13	16	12	13	10	9
107986424	3	7	6	4	5	5
134359	700	843	841	1064	833	822
441087	11	20	14	21	19	28
22987	45	72	62	20	11	9
105379041	4	4	5	0	0	2
105379042	1	2	1	1	0	0
10788	302	333	364	378	322	269
101929109	0	0	0	0	0	0
2151	19	25	28	189	131	124
100302746	0	1	0	0	0	0
2149	4515	5692	5033	4403	3670	3792
2150	295	321	351	326	246	268
170591	20	21	28	26	17	21
1393	3	3	6	7	6	5
55109	2010	2466	2216	3254	2640	2701
84327	758	899	722	1394	1093	1181
677828	1	1	3	5	4	7
728723	46	59	43	73	54	48
8622	138	148	121	150	127	121
55255	1625	1990	1935	2140	1660	1734
23440	3	2	7	12	6	6
6902	7429	9368	8371	10202	8053	8552
101929154	0	0	1	1	0	1
8546	3333	4026	3546	4222	3430	3402
728769	130	173	176	201	160	168
9522	2040	2404	2210	2745	2347	2397
10184	3083	3954	3623	4285	3547	3536
411	1026	1227	1106	1208	920	1036
29958	0	0	0	0	1	0
23743	0	0	0	0	0	0
635	0	0	0	0	0	1
133746	1208	1468	1365	1859	1643	1513
102724530	0	3	2	5	6	3
101929201	7	4	4	7	9	12
9456	1377	1731	1581	1838	1552	1544
107986426	0	0	0	0	0	0
105379047	0	0	0	0	0	0
167153	1549	1941	1727	1944	1605	1604
202333	20	23	12	18	13	10
102724557	0	0	0	1	1	0
105379048	1	0	1	0	0	0
105616916	0	0	0	0	0	0
345778	1446	1722	1459	2174	1765	1798
7060	38	42	44	74	54	58
101929215	2	0	4	1	2	1
256987	473	553	543	780	634	633
644936	0	0	0	0	0	0
84654	0	0	0	0	1	0
441089	97	107	103	110	110	107
9765	1989	2451	2105	2380	1950	1971
167555	40	43	43	53	46	49
340120	1	7	0	5	1	8
103689917	0	1	2	1	0	0
1719	6070	7638	6416	6310	5074	5226
100462981	17	16	8	10	20	13
4437	1766	2194	1895	2291	1876	1930
107986428	11	11	10	8	5	4
102524628	0	0	0	0	0	0
5924	18	33	24	32	26	30
107986359	0	0	0	0	0	0
1160	131	150	149	217	191	179
100131067	182	244	246	292	234	240
84240	1011	1209	1072	1540	1315	1418
134526	5	4	2	6	2	2
23635	302	333	377	547	472	521
107986384	0	0	1	0	0	0
107986385	0	0	0	0	0	0
83734	320	384	346	475	365	421
6228	39193	51504	47903	63534	51308	53365
92270	61	93	75	73	72	66
105379050	0	0	1	0	1	0
100616297	0	0	0	0	0	0
102546175	0	0	0	0	0	0
107986430	0	0	0	1	0	0
105379051	0	0	2	3	2	4
105379052	30	28	36	40	22	27
153339	3639	4401	4133	5143	4005	4127
677765	0	0	1	0	1	0
7518	424	583	489	615	512	550
105379053	0	3	2	2	0	1
1462	393	402	392	409	357	329
107986431	1	0	0	1	0	2
105379054	0	1	0	0	0	0
1404	9703	11923	11292	10624	8889	9393
105379055	2	0	0	1	0	1
107986386	0	0	0	0	0	0
10085	234	290	256	234	201	256
105379057	27	25	11	15	18	26
105379059	0	0	0	0	0	0
101929321	0	0	1	1	0	1
105379061	15	20	23	14	9	14
105379062	3	9	13	6	9	8
105379063	0	0	0	0	0	0
285622	1	0	0	0	0	0
105379064	0	1	0	2	1	0
1350	6566	8435	7574	10249	8584	8934
109623460	5	2	1	3	3	4
100505878	0	0	0	0	0	0
645261	1	0	1	1	1	2
105379065	2	0	0	2	2	1
100422887	0	0	0	0	0	0
101929380	0	0	0	1	2	0
55338	0	0	0	0	0	0
5921	1871	2403	2221	2812	2213	2253
902	2641	3209	3081	3641	3114	2962
644285	0	0	1	4	5	2
105379066	4	4	2	6	5	5
111082994	0	0	0	0	0	0
105379069	0	0	0	0	0	0
105379070	0	0	0	0	0	0
153396	782	976	829	1085	850	891
112267943	4	4	5	10	4	8
100505894	203	270	237	313	272	284
102546226	0	0	0	0	0	3
645323	151	136	159	169	114	131
407047	3	7	1	6	1	3
109729137	33	49	37	41	51	41
4208	420	538	455	764	638	674
107986361	0	0	0	2	1	0
101929423	8	10	4	11	12	8
107986360	2	0	1	0	1	1
105379074	0	0	0	0	0	0
105379073	0	0	0	0	0	0
107986387	0	0	0	0	0	0
105379076	0	0	0	0	0	0
102724637	3	1	3	3	3	2
100500825	0	0	0	0	0	0
101929495	0	0	0	0	0	1
1070	1116	1312	1195	1401	1159	1126
731157	16	6	11	11	14	18
153364	471	641	523	731	600	569
10622	2338	2927	2442	2921	2393	2540
116068	812	1072	956	1173	855	939
84059	172	230	201	440	407	309
105379077	0	0	0	0	0	0
107986432	0	1	1	1	0	2
107986433	0	0	0	0	0	0
100505994	29	18	26	54	71	55
57561	983	1171	1016	1542	1300	1356
100129716	24	20	25	28	31	17
107986434	0	1	0	2	0	3
105379078	0	0	0	0	0	1
105379080	10	9	4	20	17	11
105379082	5	5	13	14	13	15
107984117	0	0	0	0	0	0
107986388	0	0	0	0	0	0
105379083	5	2	3	3	0	0
441094	100	131	115	140	118	122
